org,max_slope,r2,intercept
Actinoplanes atraurantiacus,0.05120873179396808,0.942764032536423,-4.466750838051745
Kocuria varians,0.07320689931154727,0.9231915461602513,-4.420038238627741
Granulosicoccus antarcticus,0.06635547979388694,0.9930809233812249,-3.379259840999528
Mobilicoccus massiliensis,0.10181106947656625,0.981932178281091,-6.105035920584734
Kytococcus sedentarius,0.08618659252053855,0.9617399568082244,-5.7024438411163825
