Time,variable,value
19,OleA,6.702023361148452
20,OleA,7.129009790743381
21,OleA,7.5992493911284456
22,OleA,8.07170710283608
23,OleA,8.533074257930862
24,OleA,9.006641025299782
25,OleA,9.453590456797848
26,OleA,9.902757999618487
27,OleA,10.323090095245705
28,OleA,10.740095023889065
29,OleA,11.173735787451704
30,OleA,11.59184977175635
31,OleA,12.005527533415853
32,OleA,12.4003513488335
33,OleA,12.766339717057726
34,OleA,13.115692250362667
35,OleA,13.512734177102885
36,OleA,13.815506372633834
37,OleA,14.181494740858057
38,OleA,14.489812214695435
39,OleA,14.816983634774665
40,OleA,15.139718832208754
41,OleA,15.423637081497851
42,OleA,15.721973054383655
43,OleA,16.02474524991461
44,OleA,16.339717057719696
45,OleA,16.597017971137937
46,OleA,16.866518496830324
47,OleA,17.128255632893705
48,OleA,17.350066765150814
49,OleA,17.616240123859342
50,OleA,17.84581464574545
51,OleA,18.06651672234127
52,OleA,18.2783463536468
53,OleA,18.511248042516762
54,OleA,18.685369781338593
55,OleA,18.870582076773275
56,OleA,19.094611320352946
57,OleA,19.26540589219092
58,OleA,19.44396385365789
59,OleA,19.624739926447432
60,OleA,19.785552997333838
0,B5.1,0.297226917224521
1,B5.1,0.24731941246667244
2,B5.1,0.20961151998296446
3,B5.1,0.2595190247408139
4,B5.1,0.3560068672726535
5,B5.1,0.47134865604634824
6,B5.1,0.5534187749814796
7,B5.1,0.6532337844971763
8,B5.1,0.7208861798355937
9,B5.1,0.7463944600451606
10,B5.1,0.7885385751740106
11,B5.1,0.9083165865928486
12,B5.1,0.872826805431711
13,B5.1,0.9027713082864208
14,B5.1,0.927170532834702
15,B5.1,1.0269855423503995
16,B5.1,0.9926048168505481
17,B5.1,1.0036953734634038
18,B5.1,1.0369670433019706
19,B5.1,1.0081315961085462
20,B5.1,1.0336398763181127
21,B5.1,1.0680206018179659
22,B5.1,1.0214402640439721
23,B5.1,1.0369670433019698
24,B5.1,1.0824383254146759
25,B5.1,1.0480575999148254
26,B5.1,1.0935288820275302
27,B5.1,1.0913107707049612
28,B5.1,1.1024013273178155
29,B5.1,1.1057284943016716
30,B5.1,1.110164716946815
31,B5.1,1.1234733848822405
32,B5.1,1.1256914962048117
33,B5.1,1.1268005518660975
34,B5.1,1.1134918839306711
35,B5.1,1.1412182754628084
36,B5.1,1.1390001641402376
37,B5.1,1.1600722217046622
38,B5.1,1.1511997764143782
39,B5.1,1.1412182754628084
40,B5.1,1.1412182754628093
41,B5.1,1.1467635537692376
42,B5.1,1.1534178877369494
43,B5.1,1.1667265556723767
44,B5.1,1.1822533349303739
45,B5.1,1.177817112285231
46,B5.1,1.1855805019142291
47,B5.1,1.1667265556723763
48,B5.1,1.1744899453013744
49,B5.1,1.1600722217046644
50,B5.1,1.1911257802206574
51,B5.1,1.168944666994947
52,B5.1,1.1933438915432273
53,B5.1,1.1833623905916593
54,B5.1,1.1889076688980875
55,B5.1,1.1833623905916575
56,B5.1,1.1999982255109414
57,B5.1,1.177817112285231
58,B5.1,1.2077616151399413
59,B5.1,1.184471446252945
60,B5.1,1.219961227414081
0,D2.1,0.0676523953384165
1,D2.1,0.039926003806278754
2,D2.1,-0.028835447193424013
3,D2.1,-0.049907504757849
4,D2.1,0.03105355851599434
5,D2.1,0.02883544719342268
6,D2.1,0.12421423406397958
7,D2.1,0.16635834919282955
8,D2.1,0.16414023787025833
9,D2.1,0.14639534728968995
10,D2.1,0.10092406517698249
11,D2.1,0.10868745480598241
12,D2.1,0.06765239533841694
13,D2.1,0.0066543339677132
14,D2.1,-0.005545278306427814
15,D2.1,-0.05877995004813297
16,D2.1,-0.08207011893512917
17,D2.1,-0.04103505946756414
18,D2.1,-0.045471282112706124
19,D2.1,-0.06876145099970277
20,D2.1,-0.07319767364484564
21,D2.1,-0.07985200761255662
22,D2.1,-0.07874295195127301
23,D2.1,-0.06876145099970232
24,D2.1,-0.051016560419134827
25,D2.1,-0.09205161988669897
26,D2.1,-0.08428823025770082
27,D2.1,-0.08539728591898532
28,D2.1,-0.07763389628998674
29,D2.1,-0.09759689819312722
30,D2.1,-0.07652484062870091
31,D2.1,-0.1197780114188367
32,D2.1,-0.11534178877369561
33,D2.1,-0.10425123216083909
34,D2.1,-0.13530479067683432
35,D2.1,-0.13752290199940553
36,D2.1,-0.11534178877369516
37,D2.1,-0.13641384633812104
38,D2.1,-0.14195912464454752
39,D2.1,-0.1552677925799748
40,D2.1,-0.15748590390254424
41,D2.1,-0.17301268316054186
42,D2.1,-0.19297568506368235
43,D2.1,-0.18077607278954044
44,D2.1,-0.17855796146697012
45,D2.1,-0.21737490961196393
46,D2.1,-0.2362288558538186
47,D2.1,-0.2739367483375248
48,D2.1,-0.2850273049503813
49,D2.1,-0.309426529498662
50,D2.1,-0.3194080304502327
51,D2.1,-0.338261976692086
52,D2.1,-0.3426981993372289
53,D2.1,-0.36487931256293926
54,D2.1,-0.41035059467564494
55,D2.1,-0.39815098240150615
56,D2.1,-0.39926003806279065
57,D2.1,-0.42587737393364344
58,D2.1,-0.46469432207863637
59,D2.1,-0.4547128211270657
60,D2.1,-0.4624762107560656
0,G2.1,0.6421432278843211
1,G2.1,0.5323467174170537
2,G2.1,0.48354826832049014
3,G2.1,0.48909354662691884
4,G2.1,0.5079474928687717
5,G2.1,0.5800361108523311
6,G2.1,0.6011081684167565
7,G2.1,0.6354888939166079
8,G2.1,0.7441763487225908
9,G2.1,0.8706086941091398
10,G2.1,0.9271705328347015
11,G2.1,0.9670965366409816
12,G2.1,0.9859504828828345
13,G2.1,0.9837323715602642
14,G2.1,0.9859504828828354
15,G2.1,0.9293886441572727
16,G2.1,0.956005980028126
17,G2.1,0.9471335347378425
18,G2.1,0.9537878687055552
19,G2.1,0.9371520337862718
20,G2.1,0.9116437535767039
21,G2.1,0.8783720837381397
22,G2.1,0.8539728591898572
23,G2.1,0.8362279686092893
24,G2.1,0.8140468553835785
25,G2.1,0.7541578496741597
26,G2.1,0.7841023525288686
27,G2.1,0.7763389628998709
28,G2.1,0.7541578496741601
29,G2.1,0.7153409015291663
30,G2.1,0.684287343013172
31,G2.1,0.6487975618520347
32,G2.1,0.6044353354006131
33,G2.1,0.5755998882071895
34,G2.1,0.5234742721267698
35,G2.1,0.49796599191720103
36,G2.1,0.4613671550947789
37,G2.1,0.44251320885292555
38,G2.1,0.4280954852562142
39,G2.1,0.39038759277250534
40,G2.1,0.3737517578532241
41,G2.1,0.35600686727265485
42,G2.1,0.3493525333049403
43,G2.1,0.3604430899177977
44,G2.1,0.3560068672726553
45,G2.1,0.32162614177280346
46,G2.1,0.3094265294986607
47,G2.1,0.29389975024066484
48,G2.1,0.2794820266439526
49,G2.1,0.2672824143698125
50,G2.1,0.25840996907952807
51,G2.1,0.2606280804020997
52,G2.1,0.2495375237892432
53,G2.1,0.24842846812795782
54,G2.1,0.23401074453124737
55,G2.1,0.25951902474081256
56,G2.1,0.24842846812795827
57,G2.1,0.259519024740813
58,G2.1,0.23179263320867616
59,G2.1,0.2451013011441021
60,G2.1,0.24288318982153045
0,B3.1,0.5123837155139133
1,B3.1,0.4480584871593529
2,B3.1,0.4402950975303548
3,B3.1,0.3670974238855105
4,B3.1,0.4524947098044949
5,B3.1,0.5112746598526283
6,B3.1,0.5179289938203424
7,B3.1,0.6044353354006127
8,B3.1,0.6487975618520347
9,B3.1,0.6787420647067437
10,B3.1,0.7153409015291659
11,B3.1,0.6820692316906012
12,B3.1,0.6687605637551739
13,B3.1,0.6476885061907489
14,B3.1,0.6066534467231839
15,B3.1,0.5833632778361881
16,B3.1,0.5634002759330485
17,B3.1,0.5534187749814787
18,B3.1,0.5711636655620471
19,B3.1,0.5645093315943335
20,B3.1,0.5401101070460523
21,B3.1,0.4946388249333462
22,B3.1,0.5046203258849151
23,B3.1,0.4768939343527774
24,B3.1,0.45914904377220855
25,B3.1,0.40813248335307506
26,B3.1,0.40147814938536097
27,B3.1,0.3515706446275124
28,B3.1,0.321626141772803
29,B3.1,0.31164464082123366
30,B3.1,0.2805910823052393
31,B3.1,0.2506465794505308
32,B3.1,0.22181113225710636
33,B3.1,0.17633985014439935
34,B3.1,0.12754140104783707
35,B3.1,0.11866895575755043
36,B3.1,0.08650634158027115
37,B3.1,0.06987050666098682
38,B3.1,0.056561838725560865
39,B3.1,0.052125616080418435
40,B3.1,0.0255082802095683
41,B3.1,0.004436222645142873
42,B3.1,-0.0011090556612862734
43,B3.1,0.003327166983857044
44,B3.1,-0.004436222645142873
45,B3.1,-0.0022181113225716587
46,B3.1,-0.01774489058057016
47,B3.1,-0.0299445028547094
48,B3.1,-0.031053558515994784
49,B3.1,-0.04103505946756458
50,B3.1,-0.02329016888699531
51,B3.1,-0.03770789248370843
52,B3.1,-0.0199630019031396
