Time,variable,value
13,A8.2,-0.014417723596711784
14,A8.2,0.016635834919282555
15,A8.2,0.0232901688869962
16,A8.2,0.043253170790135353
17,A8.2,0.07874295195127301
18,A8.2,0.09759689819312678
19,A8.2,0.07985200761255795
20,A8.2,0.10536028782212625
21,A8.2,0.1131236774511235
22,A8.2,0.11645084443497966
23,A8.2,0.07541578496741552
24,A8.2,0.0632161726932754
25,A8.2,0.0532346717417056
26,A8.2,0.0199630019031396
27,A8.2,-0.0232901688869962
28,A8.2,-0.045471282112706124
29,A8.2,-0.08872445290284281
30,A8.2,-0.08983350856412686
31,A8.2,-0.10868745480598241
32,A8.2,-0.15970401522511635
33,A8.2,-0.1818851284508276
34,A8.2,-0.1796670171282564
35,A8.2,-0.21737490961196393
36,A8.2,-0.23844696717638802
37,A8.2,-0.21848396527324931
38,A8.2,-0.19186662940239652
39,A8.2,-0.16968551617668615
40,A8.2,-0.19741190770882433
41,A8.2,-0.18743040675725453
42,A8.2,-0.20406624167653664
43,A8.2,-0.20517529733782336
44,A8.2,-0.1996300190313951
45,A8.2,-0.18188512845082716
46,A8.2,-0.22070207659581964
47,A8.2,-0.18521229543468376
48,A8.2,-0.20850246432167996
49,A8.2,-0.17966701712825595
50,A8.2,-0.1929756850636819
51,A8.2,-0.2107205756442494
52,A8.2,-0.18077607278954133
53,A8.2,-0.18521229543468243
54,A8.2,-0.1730126831605432
55,A8.2,-0.17633985014439846
56,A8.2,-0.14528629162840412
57,A8.2,-0.15083156993483238
58,A8.2,-0.12865045670912112
59,A8.2,-0.12421423406397958
60,A8.2,-0.06099806137070507
0,A9.2,-0.6144168363521829
1,A9.2,-0.7452854043838761
2,A9.2,-0.6865054543357427
3,A9.2,-0.6521247288358905
4,A9.2,-0.5168199381590566
5,A9.2,-0.5245833277880556
6,A9.2,-0.33271669838565865
7,A9.2,-0.404805316369218
8,A9.2,-0.17523079448311263
9,A9.2,-0.11423273311240933
10,A9.2,0.0898335085641282
11,A9.2,0.09870595385441261
12,A9.2,0.16746740485411493
13,A9.2,0.1730126831605423
14,A9.2,0.21182963130553611
15,A9.2,0.25175563511181487
16,A9.2,0.3238442530953738
17,A9.2,0.4336407635626429
18,A9.2,0.4624762107560665
19,A9.2,0.4968569362559174
20,A9.2,0.5567459419653367
21,A9.2,0.6243983373037527
22,A9.2,0.6898326213195975
23,A9.2,0.7231042911581644
24,A9.2,0.751939738351588
25,A9.2,0.7885385751740115
26,A9.2,0.8284645789802907
27,A9.2,0.8706086941091407
28,A9.2,0.8861354733671378
29,A9.2,0.8972260299799926
30,A9.2,0.954896924366841
31,A9.2,0.9959319838344043
32,A9.2,1.0114587630924023
33,A9.2,1.049166655576109
34,A9.2,1.1123828282693848
35,A9.2,1.1367820528176664
36,A9.2,1.1966710585270866
37,A9.2,1.2377061179946511
38,A9.2,1.3086856803169242
39,A9.2,1.3774471313166257
40,A9.2,1.4029554115261926
41,A9.2,1.4794802521548953
42,A9.2,1.493897975751607
43,A9.2,1.5482417031545972
44,A9.2,1.5914948739447339
45,A9.2,1.6724559372185768
46,A9.2,1.7101638297022856
47,A9.2,1.7423264438795658
48,A9.2,1.7844705590084162
49,A9.2,1.8643225666209746
50,A9.2,1.8842855685241129
51,A9.2,1.903139514765967
52,A9.2,1.9574832421689594
53,A9.2,1.9818824667172406
54,A9.2,2.0406624167653717
55,A9.2,2.078370309249081
56,A9.2,2.1515679828939254
57,A9.2,2.1504589272326404
58,A9.2,2.179294374426064
59,A9.2,2.1593313725229235
60,A9.2,2.181512485748634
0,A10.2,-0.71423184586788
1,A10.2,-0.8573000261737143
2,A10.2,-0.8473185252221449
3,A10.2,-0.8284645789802902
4,A10.2,-0.930497699818559
5,A10.2,-0.9316067554798453
6,A10.2,-0.8550819148511435
7,A10.2,-0.914970920560561
8,A10.2,-0.7918657421578672
9,A10.2,-0.7275405138033064
10,A10.2,-0.7330857921097342
11,A10.2,-0.6998141222711687
12,A10.2,-0.6665424524326027
13,A10.2,-0.6421432278843211
14,A10.2,-0.6499066175133201
15,A10.2,-0.655451895819747
16,A10.2,-0.6332707825940371
17,A10.2,-0.6365979495778937
18,A10.2,-0.6310526712714664
19,A10.2,-0.6454703948681777
20,A10.2,-0.6232892816424664
21,A10.2,-0.6343798382553225
22,A10.2,-0.608871558045756
23,A10.2,-0.6277255042876098
24,A10.2,-0.6299436156101801
25,A10.2,-0.6499066175133201
26,A10.2,-0.6454703948681781
27,A10.2,-0.688723565658313
28,A10.2,-0.6743058420616013
29,A10.2,-0.6942688439647409
30,A10.2,-0.6831782873518848
31,A10.2,-0.6754148977228871
32,A10.2,-0.7264314581420224
33,A10.2,-0.7064684562388819
34,A10.2,-0.7053594005775974
35,A10.2,-0.7308676807871635
36,A10.2,-0.7286495694645914
37,A10.2,-0.7408491817387328
38,A10.2,-0.6754148977228875
39,A10.2,-0.6643243411100319
40,A10.2,-0.7031412892550271
41,A10.2,-0.6720877307390309
42,A10.2,-0.7064684562388819
43,A10.2,-0.7186680685130238
44,A10.2,-0.7009231779324545
45,A10.2,-0.692050732642171
46,A10.2,-0.6909416769808847
47,A10.2,-0.6776330090454583
48,A10.2,-0.6920507326421701
49,A10.2,-0.6532337844971763
50,A10.2,-0.6277255042876093
51,A10.2,-0.6576700071423178
52,A10.2,-0.6532337844971754
53,A10.2,-0.6332707825940358
54,A10.2,-0.6099806137070414
55,A10.2,-0.6454703948681773
56,A10.2,-0.6543428401584621
57,A10.2,-0.6798511203680291
58,A10.2,-0.6709786750777442
59,A10.2,-0.734194847771021
60,A10.2,-0.7319767364484497
0,B5.2,-1.0414032659471113
1,B5.2,-1.1911257802206587
2,B5.2,-1.0946379376888178
3,B5.2,-1.0713477688018207
4,B5.2,-0.9837323715602642
5,B5.2,-0.9293886441572741
6,B5.2,-0.855081914851143
7,B5.2,-0.9249524215121303
8,B5.2,-0.6887235656583126
9,B5.2,-0.6310526712714659
10,B5.2,-0.5312376617557679
11,B5.2,-0.5024022145623448
12,B5.2,-0.46913054472377835
13,B5.2,-0.44584037583678304
14,B5.2,-0.3826242031435081
15,B5.2,-0.4225502069497864
16,B5.2,-0.40369626070793263
17,B5.2,-0.371533646530652
18,B5.2,-0.37264270219193785
19,B5.2,-0.40813248335307506
20,B5.2,-0.3682064795467954
21,B5.2,-0.37375175785322323
22,B5.2,-0.38816948144993546
23,B5.2,-0.4325317079013562
24,B5.2,-0.4580399881109236
25,B5.2,-0.4791120456753486
26,B5.2,-0.5112746598526288
27,B5.2,-0.5622912202717627
28,B5.2,-0.5789270551910466
29,B5.2,-0.6099806137070414
30,B5.2,-0.6210711703198961
31,B5.2,-0.6232892816424678
32,B5.2,-0.6798511203680295
33,B5.2,-0.6853963986744578
34,B5.2,-0.6621062297874616
35,B5.2,-0.7042503449163111
36,B5.2,-0.6998141222711682
37,B5.2,-0.7053594005775965
38,B5.2,-0.6975960109485984
39,B5.2,-0.6731967864003168
40,B5.2,-0.7120137345453101
41,B5.2,-0.6765239533841725
42,B5.2,-0.7097956232227376
43,B5.2,-0.7086865675614535
44,B5.2,-0.709795623222738
45,B5.2,-0.6964869552873121
46,B5.2,-0.6920507326421688
47,B5.2,-0.7009231779324545
48,B5.2,-0.6898326213195989
49,B5.2,-0.6377070052391791
50,B5.2,-0.6377070052391791
51,B5.2,-0.6698696194164588
52,B5.2,-0.6044353354006136
53,B5.2,-0.6232892816424673
54,B5.2,-0.608871558045756
55,B5.2,-0.6099806137070405
56,B5.2,-0.5999991127554716
57,B5.2,-0.6177440033360404
58,B5.2,-0.5933447787877575
59,B5.2,-0.5811451665136174
60,B5.2,-0.5489825523363372
0,B6.2,-0.8162649667061488
1,B6.2,-0.9327158111411307
2,B6.2,-0.8938988629961369
3,B6.2,-0.8118287440610068
4,B6.2,-0.7796661298837266
5,B6.2,-0.7852114081901553
6,B6.2,-0.6787420647067437
7,B6.2,-0.705359400577596
8,B6.2,-0.47578487869149155
9,B6.2,-0.46025809943349394
10,B6.2,-0.3316076427243728
11,B6.2,-0.26173713606338467
12,B6.2,-0.1863213510959687
13,B6.2,-0.09648784253184095
14,B6.2,0
15,B6.2,0.023290168886997087
16,B6.2,0.1297595123704065
17,B6.2,0.16968551617668615
18,B6.2,0.2329016888699611
19,B6.2,0.2451013011441021
20,B6.2,0.3205170861115181
21,B6.2,0.3892785371112204
22,B6.2,0.4569309324496378
23,B6.2,0.44916754282063875
24,B6.2,0.5234742721267702
25,B6.2,0.5656183872556197
26,B6.2,0.5944538344490442
27,B6.2,0.6377070052391787
28,B6.2,0.6609971741261762
29,B6.2,0.7319767364484489
30,B6.2,0.7896476308352973
31,B6.2,0.7985200761255804
32,B6.2,0.7874295195127248
33,B6.2,0.8739358610929959
34,B6.2,0.9171890318831317
35,B6.2,0.936042978124985
36,B6.2,1.0114587630924032
37,B6.2,1.011458763092402
38,B6.2,1.0868745480598183
39,B6.2,1.1334548858338098
40,B6.2,1.1722718339788032
41,B6.2,1.2221793387366522
42,B6.2,1.2698687321719309
43,B6.2,1.3086856803169238
44,B6.2,1.335303016187777
45,B6.2,1.3674656303650568
46,B6.2,1.386319576606911
47,B6.2,1.419591246445476
48,B6.2,1.4317908587196175
49,B6.2,1.5127519219934626
50,B6.2,1.5083156993483189
51,B6.2,1.5293877569127443
52,B6.2,1.5804043173318787
53,B6.2,1.6092397645253018
54,B6.2,1.6524929353154372
55,B6.2,1.6724559372185777
56,B6.2,1.7157091080087135
57,B6.2,1.7256906089602806
58,B6.2,1.7478717221859954
59,B6.2,1.7467626665247078
60,B6.2,1.771161891072989
0,B7.2,-0.5445463296911943
1,B7.2,-0.621071170319897
2,B7.2,-0.5966719457716154
3,B7.2,-0.44473132017549677
4,B7.2,-0.3926057040950779
5,B7.2,-0.3659883682242251
6,B7.2,-0.22070207659582053
7,B7.2,-0.14306818030583246
8,B7.2,-0.048798449096561836
9,B7.2,0.08207011893512961
10,B7.2,0.15415873691868853
11,B7.2,0.2539737464343865
12,B7.2,0.19408474072496773
13,B7.2,0.22070207659581964
14,B7.2,0.12975951237040695
15,B7.2,0.19075757374111157
16,B7.2,0.36155214557908133
17,B7.2,0.3704245908693671
18,B7.2,0.43253170790135664
19,B7.2,0.4957478805946316
20,B7.2,0.6188530589973258
21,B7.2,0.6842873430131711
22,B7.2,0.7951929091417238
23,B7.2,0.8606271931575695
24,B7.2,0.9682055923022665
25,B7.2,1.010349707431117
26,B7.2,1.140109219801524
27,B7.2,1.1844714462529446
28,B7.2,1.259887231220361
29,B7.2,1.355266018090917
30,B7.2,1.4595172502517566
31,B7.2,1.5438054805094552
32,B7.2,1.5959310965898763
33,B7.2,1.6935279947830013
34,B7.2,1.8022154495889833
35,B7.2,1.8421414533952634
36,B7.2,1.9264296836529637
37,B7.2,2.0162631922170906
38,B7.2,2.138259314958499
39,B7.2,2.2170022669097715
40,B7.2,2.2913089962159017
41,B7.2,2.393342117054171
42,B7.2,2.474303180328014
43,B7.2,2.561918577569572
44,B7.2,2.6406615295208438
45,B7.2,2.7426946503591125
46,B7.2,2.7837297098266784
47,B7.2,2.8868718863262313
48,B7.2,2.974487283567788
49,B7.2,3.0532302355190613
50,B7.2,3.158590523341185
51,B7.2,3.220697640373176
52,B7.2,3.3116402045985884
53,B7.2,3.3759654329531497
54,B7.2,3.474671386807561
55,B7.2,3.4924162773881307
56,B7.2,3.5500871717749787
57,B7.2,3.604430899177969
58,B7.2,3.699809686048524
59,B7.2,3.7541534134515144
60,B7.2,3.8284601427576455
0,B8.2,-0.6676515080938876
1,B8.2,-0.8473185252221449
2,B8.2,-0.8240283563351487
3,B8.2,-0.7974110204642955
4,B8.2,-0.7519397383515889
5,B8.2,-0.7497216270290181
6,B8.2,-0.6865054543357423
7,B8.2,-0.8107196883997219
8,B8.2,-0.7120137345453093
9,B8.2,-0.7552669053354446
10,B8.2,-0.7829932968675828
11,B8.2,-0.8417732469157162
12,B8.2,-0.872826805431711
13,B8.2,-0.8983350856412784
14,B8.2,-0.8694996384478544
15,B8.2,-0.901662252625135
16,B8.2,-0.8706086941091407
17,B8.2,-0.8506456922060006
18,B8.2,-0.822919300673862
19,B8.2,-0.835118912948003
20,B8.2,-0.7785570742224412
21,B8.2,-0.771902740254728
22,B8.2,-0.7497216270290181
23,B8.2,-0.7619212393031587
24,B8.2,-0.7164499571904512
25,B8.2,-0.7408491817387337
26,B8.2,-0.7064684562388819
27,B8.2,-0.7197771241743087
28,B8.2,-0.7286495694645927
29,B8.2,-0.7253224024807357
30,B8.2,-0.7097956232227376
31,B8.2,-0.6953778996260271
32,B8.2,-0.7319767364484493
33,B8.2,-0.7242133468194512
34,B8.2,-0.700923177932455
35,B8.2,-0.7475035157064469
36,B8.2,-0.739740126077447
37,B8.2,-0.7264314581420215
38,B8.2,-0.7086865675614535
39,B8.2,-0.6776330090454588
40,B8.2,-0.7020322335937412
41,B8.2,-0.6743058420616017
42,B8.2,-0.6975960109485975
43,B8.2,-0.6853963986744573
44,B8.2,-0.682069231690599
45,B8.2,-0.6654333967713173
46,B8.2,-0.6709786750777451
47,B8.2,-0.6665424524326031
48,B8.2,-0.6565609514810333
49,B8.2,-0.6166349476747541
50,B8.2,-0.613307780690898
51,B8.2,-0.6299436156101796
52,B8.2,-0.6243983373037523
53,B8.2,-0.6199621146586107
54,B8.2,-0.6077625023844706
55,B8.2,-0.6077625023844702
56,B8.2,-0.5877995004813301
57,B8.2,-0.6033262797393282
58,B8.2,-0.5800361108523306
59,B8.2,-0.596671945771615
60,B8.2,-0.5822542221749032
0,B9.2,-0.5234742721267693
1,B9.2,-0.5767089438684763
2,B9.2,-0.5611821646104782
3,B9.2,-0.5112746598526288
4,B9.2,-0.4602580994334948
5,B9.2,-0.3870604257886505
6,B9.2,-0.26950052569238325
7,B9.2,-0.29611786156323516
8,B9.2,-0.054343727402990094
9,B9.2,-0.06543428401584617
10,B9.2,0.03770789248370798
11,B9.2,0.11755990009626593
12,B9.2,0.11423273311240978
13,B9.2,0.21404774262810689
14,B9.2,0.2506465794505299
15,B9.2,0.26950052569238414
16,B9.2,0.3748608135145086
17,B9.2,0.4513856541432104
18,B9.2,0.501293158901059
19,B9.2,0.5889085561426164
20,B9.2,0.6931597883034564
21,B9.2,0.7719027402547285
22,B9.2,0.8473185252221431
23,B9.2,0.9060984752702765
24,B9.2,0.9626603139958387
25,B9.2,0.9715327592861223
26,B9.2,1.0458394885922546
27,B9.2,1.1068375499629584
28,B9.2,1.1378911084789523
29,B9.2,1.212197837785082
30,B9.2,1.2243974500592252
31,B9.2,1.295377012381497
32,B9.2,1.3120128473007808
33,B9.2,1.349720739784488
34,B9.2,1.3940829662359082
35,B9.2,1.4251365247519039
36,B9.2,1.4572991389291845
37,B9.2,1.506097588025749
38,B9.2,1.5604413154287387
39,B9.2,1.635857100396155
40,B9.2,1.646947657009009
41,B9.2,1.6979642174281446
42,B9.2,1.715709108008714
43,B9.2,1.7611803901214205
44,B9.2,1.8099788392179845
45,B9.2,1.8521229543468327
46,B9.2,1.8687587892661162
47,B9.2,1.8998123477821114
48,B9.2,1.9297568506368208
49,B9.2,1.9741190770882424
50,B9.2,1.9929730233300953
51,B9.2,2.002954524281665
52,B9.2,2.072825030942653
53,B9.2,2.0894608658619367
54,B9.2,2.1316049809907867
55,B9.2,2.1316049809907867
56,B9.2,2.1316049809907867
57,B9.2,2.088351810200651
58,B9.2,2.1271687583456442
59,B9.2,2.1260597026843584
60,B9.2,2.1604404281842093
0,B10.2,-0.48133015699791937
1,B10.2,-0.5944538344490438
2,B10.2,-0.5478734966750523
3,B10.2,-0.6155258920134683
4,B10.2,-0.46802148906249386
5,B10.2,-0.512383715513915
6,B10.2,-0.4203320956272161
7,B10.2,-0.5146018268364854
8,B10.2,-0.37929703615965016
9,B10.2,-0.4280954852562142
10,B10.2,-0.40813248335307417
11,B10.2,-0.3914966484337916
12,B10.2,-0.4480584871593538
13,B10.2,-0.45693093244963867
14,B10.2,-0.5035112702236306
15,B10.2,-0.5234742721267689
16,B10.2,-0.5157108824977716
17,B10.2,-0.4824392126592052
18,B10.2,-0.5434372740299089
19,B10.2,-0.6144168363521834
20,B10.2,-0.5767089438684749
21,B10.2,-0.6110896693683263
22,B10.2,-0.5833632778361886
23,B10.2,-0.6554518958197479
24,B10.2,-0.6543428401584617
25,B10.2,-0.6842873430131715
26,B10.2,-0.6909416769808838
27,B10.2,-0.7120137345453097
28,B10.2,-0.7419582374000186
29,B10.2,-0.7774480185611559
30,B10.2,-0.7608121836418724
31,B10.2,-0.7663574619483011
32,B10.2,-0.8207011893512921
33,B10.2,-0.8251374119964341
34,B10.2,-0.8051744100932945
35,B10.2,-0.8495366365447157
36,B10.2,-0.8484275808834285
37,B10.2,-0.872826805431711
38,B10.2,-0.8573000261737143
39,B10.2,-0.8273555233190053
40,B10.2,-0.8783720837381401
41,B10.2,-0.8672815271252836
42,B10.2,-0.9116437535767044
43,B10.2,-0.9182980875444184
44,B10.2,-0.9293886441572732
45,B10.2,-0.9216252545282742
46,B10.2,-0.9083165865928482
47,B10.2,-0.9504607017216986
48,B10.2,-0.9637693696571246
49,B10.2,-0.9404792007701288
50,B10.2,-0.9682055923022665
51,B10.2,-0.9715327592861227
52,B10.2,-0.9338248668024143
53,B10.2,-0.9349339224637001
54,B10.2,-0.9327158111411302
55,B10.2,-0.960442202673268
56,B10.2,-0.9349339224637006
57,B10.2,-0.9693146479635533
58,B10.2,-0.9637693696571237
59,B10.2,-0.9881685942054066
60,B10.2,-0.9726418149474094
0,C5.2,-0.421441151288501
1,C5.2,-0.5512006636589084
2,C5.2,-0.4447313201754981
3,C5.2,-0.5367829400621957
4,C5.2,-0.5689455542394768
5,C5.2,-0.5999991127554716
6,C5.2,-0.6099806137070409
7,C5.2,-0.5811451665136169
8,C5.2,-0.4236592626110709
9,C5.2,-0.44805848715935337
10,C5.2,-0.35933403425651056
11,C5.2,-0.33937103235337185
12,C5.2,-0.32384425309537423
13,C5.2,-0.38595137012736425
14,C5.2,-0.2938997502406653
15,C5.2,-0.39260570409507656
16,C5.2,-0.35600686727265574
17,C5.2,-0.27282769267623985
18,C5.2,-0.24066507849895968
19,C5.2,-0.23955602283767385
20,C5.2,-0.14861345861226027
21,C5.2,-0.14639534728968995
22,C5.2,-0.099815009515698
23,C5.2,-0.06543428401584617
24,C5.2,-0.04103505946756414
25,C5.2,0.00887244529028397
26,C5.2,0.0432531707901358
27,C5.2,0.05877995004813297
28,C5.2,0.05988900570941835
29,C5.2,0.0532346717417056
30,C5.2,0.08761539724155787
31,C5.2,0.1064693434834103
32,C5.2,0.09759689819312678
33,C5.2,0.1574859039025447
34,C5.2,0.1497225142735461
35,C5.2,0.12865045670912156
36,C5.2,0.16635834919283
37,C5.2,0.17190362749925647
38,C5.2,0.26395524738595544
39,C5.2,0.2905725832568069
40,C5.2,0.326062364417945
41,C5.2,0.3571159229339407
42,C5.2,0.3205170861115181
43,C5.2,0.330498587063087
44,C5.2,0.3493525333049421
45,C5.2,0.41035059467564583
46,C5.2,0.4513856541432095
47,C5.2,0.446949431498068
48,C5.2,0.4414041531916406
49,C5.2,0.5046203258849156
50,C5.2,0.5234742721267698
51,C5.2,0.47578487869149244
52,C5.2,0.5445463296911948
53,C5.2,0.525692383449341
54,C5.2,0.5534187749814783
55,C5.2,0.5700546099007617
56,C5.2,0.5611821646104773
57,C5.2,0.5545278306427641
58,C5.2,0.5578549976266212
59,C5.2,0.5223652164654844
60,C5.2,0.5700546099007613
0,C6.2,-0.8207011893512908
1,C6.2,-1.0658024904953942
2,C6.2,-0.9316067554798448
3,C6.2,-1.0757839914469631
4,C6.2,-0.9981500951569764
5,C6.2,-0.9792961489151226
6,C6.2,-0.8839173620445666
7,C6.2,-0.9304976998185581
8,C6.2,-0.8683905827865686
9,C6.2,-0.8085015770771502
10,C6.2,-0.8584090818349992
11,C6.2,-0.6632152854487461
12,C6.2,-0.7663574619483007
13,C6.2,-0.688723565658313
14,C6.2,-0.6321617269327522
15,C6.2,-0.7397401260774479
16,C6.2,-0.667651508093889
17,C6.2,-0.5922357231264721
18,C6.2,-0.6377070052391787
19,C6.2,-0.6465794505294631
20,C6.2,-0.5767089438684745
21,C6.2,-0.5567459419653353
22,C6.2,-0.5190380494816287
23,C6.2,-0.5911266674651872
24,C6.2,-0.5567459419653358
25,C6.2,-0.5822542221749027
26,C6.2,-0.5656183872556193
27,C6.2,-0.5855813891587593
28,C6.2,-0.6044353354006127
29,C6.2,-0.6011081684167565
30,C6.2,-0.5944538344490429
31,C6.2,-0.6088715580457551
32,C6.2,-0.6632152854487461
33,C6.2,-0.6765239533841729
34,C6.2,-0.6720877307390305
35,C6.2,-0.6998141222711696
36,C6.2,-0.7020322335937395
37,C6.2,-0.6964869552873116
38,C6.2,-0.6621062297874607
39,C6.2,-0.6365979495778942
40,C6.2,-0.666542452432604
41,C6.2,-0.6365979495778937
42,C6.2,-0.655451895819747
43,C6.2,-0.6277255042876098
44,C6.2,-0.6221802259811811
45,C6.2,-0.5988900570941857
46,C6.2,-0.6033262797393282
47,C6.2,-0.6121987250296121
48,C6.2,-0.6266164486263239
49,C6.2,-0.5999991127554711
50,C6.2,-0.6044353354006131
51,C6.2,-0.6255073929650372
52,C6.2,-0.5999991127554702
53,C6.2,-0.5999991127554698
54,C6.2,-0.5778179995297612
55,C6.2,-0.5933447787877575
56,C6.2,-0.5645093315943344
57,C6.2,-0.5556368863040504
58,C6.2,-0.5401101070460528
59,C6.2,-0.5922357231264734
60,C6.2,-0.6044353354006136
0,C7.2,-0.4569309324496378
1,C7.2,-0.675414897722888
2,C7.2,-0.6609971741261766
3,C7.2,-0.6255073929650385
4,C7.2,-0.6931597883034559
5,C7.2,-0.6654333967713177
6,C7.2,-0.5889085561426164
7,C7.2,-0.7009231779324541
8,C7.2,-0.5146018268364845
9,C7.2,-0.4780029900140623
10,C7.2,-0.3914966484337916
11,C7.2,-0.35046158896622703
12,C7.2,-0.3304985870630879
13,C7.2,-0.2927906945793799
14,C7.2,-0.2972269172245219
15,C7.2,-0.33271669838565865
16,C7.2,-0.2994450285470931
17,C7.2,-0.27282769267623985
18,C7.2,-0.2783729709826672
19,C7.2,-0.29611786156323605
20,C7.2,-0.29168163891809407
21,C7.2,-0.29389975024066484
22,C7.2,-0.2905725832568091
23,C7.2,-0.32495330875666006
24,C7.2,-0.29944502854709265
25,C7.2,-0.3249533087566605
26,C7.2,-0.32717142007923083
27,C7.2,-0.3526797002887978
28,C7.2,-0.36709742388551003
29,C7.2,-0.3460253663210846
30,C7.2,-0.3493525333049412
31,C7.2,-0.35157064462751286
32,C7.2,-0.38262420314350765
33,C7.2,-0.36931553520808125
34,C7.2,-0.3715336465306529
35,C7.2,-0.38816948144993546
36,C7.2,-0.3737517578532228
37,C7.2,-0.371533646530652
38,C7.2,-0.34491631065979966
39,C7.2,-0.3504615889662275
40,C7.2,-0.3504615889662279
41,C7.2,-0.3393710323533714
42,C7.2,-0.33715292103080063
43,C7.2,-0.3393710323533723
44,C7.2,-0.3349348097082294
45,C7.2,-0.32384425309537423
46,C7.2,-0.3349348097082303
47,C7.2,-0.3182989747889464
48,C7.2,-0.3138627521438049
49,C7.2,-0.3327166983856582
50,C7.2,-0.32938953140180205
51,C7.2,-0.3449163106597988
52,C7.2,-0.3038812511922351
53,C7.2,-0.33049858706308743
54,C7.2,-0.3038812511922355
55,C7.2,-0.32051708611151764
56,C7.2,-0.3182989747889464
57,C7.2,-0.3038812511922351
58,C7.2,-0.29722691722452144
59,C7.2,-0.34158914367594306
60,C7.2,-0.34158914367594306
